CustomerID,Spending_Std,Spending_CV,Interval_Std,Interval_CV,Behavioural_Entropy
12346,0.0,0.0,0.0,0.0,0.0
12347,23.289902310501176,0.983471512879632,18.47881670093263,0.30627872984971205,1.8242982449429777
12348,48.51485730087981,0.8368167725664208,70.14983962918234,0.7462748896721525,1.2366888840206336
12349,34.6559127045895,1.4394365039031796,0.0,0.0,0.0
12350,7.275538185065965,0.36986886706376015,0.0,0.0,0.0
12352,51.68790029756352,1.7531529924873104,64.53791797960992,1.7510287823925172,1.2043332660925898
12353,12.215427404174878,0.5490079732213429,0.0,0.0,0.0
12354,8.679742086377074,0.4663934046784049,0.0,0.0,0.0
12355,29.70352219466962,0.8405437277551262,0.0,0.0,0.0
12356,48.5722968956169,1.0193266475926477,100.40916292848975,0.6649613438972831,0.5548818839105997
12357,39.56476161876249,0.8349322325539028,0.0,0.0,0.0
12358,52.27752321904825,0.850361232438331,0.0,0.0,0.6786605743383877
12359,31.33620817089572,1.2195028742490701,56.929781309961136,0.6256019924171553,1.2328754469929555
12360,21.39461772670865,1.036755627876688,19.79898987322333,0.2675539172057207,1.0553737484758645
12361,3.280396317520186,0.17274335531965168,0.0,0.0,0.0
12362,9.664671282056695,0.4919038314477321,25.90581230363393,0.8123773893125622,1.9307009725628803
12363,15.751238912311859,0.6563016213463274,0.0,0.0,0.6896405988380765
12364,8.910810071730502,0.5768173452875582,2.516611478423584,0.0732993634492306,1.201639551901466
12365,65.1966351414414,2.236312284623329,0.0,0.0,0.0
12367,5.648958069655612,0.3679013544476716,0.0,0.0,0.0
12370,21.116236420001904,0.9945628304054551,111.80488957703653,1.0890086647113948,1.0163330726960924
12371,44.277857887191665,1.4775233833836918,0.0,0.0,0.0
12372,16.38258168926466,0.6562927551090586,41.012193308819754,0.3661802974001764,1.0895362877359303
12373,10.260282968486132,0.3939768556193249,0.0,0.0,0.0
12374,19.774010639733735,0.8783362512096876,0.0,0.0,0.0
12375,14.672205115154863,0.5451966928035687,0.0,0.0,0.6931242235924884
12377,15.531661592534688,0.7345514720199806,0.0,0.0,0.6663937864107319
12378,8.958342412809236,0.4894145587272484,0.0,0.0,0.0
12379,12.201029969133439,0.572656996579998,0.0,0.0,0.6900129174004838
12380,27.08885288224848,1.0339218880413101,46.357307945997036,0.8584686656666117,1.3378093929356112
12381,25.892950235134975,1.22076327037557,24.608602831801186,0.8711009851965021,0.8251754816936906
12383,12.680055152091024,0.678348964668539,18.5,0.4484848484848485,1.4044797143304977
12384,17.295302608156128,0.7978764850756326,0.0,0.0,0.6931471628978245
12386,22.821064830546362,0.5678294309665679,0.0,0.0,0.6509691969299466
12388,16.84279813241532,0.6057122457407709,41.54756310543375,0.6722906651364685,1.5832970923116627
12390,7.172142344268664,0.4174097101276685,0.0,0.0,0.0
12391,5.523439108549907,1.1984289328364484,0.0,0.0,0.0
12393,18.045403220237354,0.7297521838084106,85.04900548115383,0.9851236156118205,1.0843414600754826
12394,64.92458923381407,1.3775964331957908,0.0,0.0,0.6104215202283394
12395,12.640153861413182,0.6532314335908861,19.92166477161804,0.6333477239531747,1.9309241255575036
12397,15.703009487720134,0.8210212853034303,0.0,0.0,0.6931137001606377
12398,22.43008874276701,1.1656197150600955,0.0,0.0,0.0
12399,10.49116802024393,0.5583176955706416,17.009801096230763,0.35936199499079075,1.2788185275310258
12401,5.419340365764086,0.32143181291601935,0.0,0.0,0.0
12402,7.2340105813379285,0.3527221471397039,0.0,0.0,0.0
12403,64.97959679776415,0.7596398970980144,0.0,0.0,0.0
12405,42.769103308331616,1.3502953002823375,0.0,0.0,0.0
12406,23.678103145939364,0.7279597195923149,0.0,0.0,0.6918666639700657
12407,16.695276404955607,0.7526030274111783,32.516662395352526,0.6135219319877835,1.200201405474965
12408,24.172746971617563,0.8786894573470578,38.379682124790975,0.6792864092883358,1.3802780138602437
12409,61.50616794139595,0.605470252939188,72.8319984622144,1.4142135623730951,0.6857900649330979
12410,28.210280245656218,1.0578905952245852,0.0,0.0,0.0
12412,12.510621638051878,0.6220232784959935,21.920310216782973,0.4714045207910317,1.0816344855938995
12413,10.267213627643855,0.514647299631271,48.79036790187178,0.36275366469793147,0.883582900309831
12414,18.572886072412754,0.5944274627112418,50.91168824543142,1.106775831422422,1.0772913753303515
12415,181.1023956131187,1.035164687949166,14.99219094974728,0.9895835610394245,2.1409884122496448
12417,11.076127647062123,0.5827783585640097,15.508062419270823,0.35446999815476166,2.011447538356256
12418,16.13403350302239,0.8204809283896636,0.0,0.0,0.0
12420,9.201862041164851,0.44446776127813703,0.0,0.0,0.0
12421,11.561200883065126,0.6446446765190458,43.54690957270485,0.4340223545452311,1.3713077771613982
12422,17.520070403299535,0.85031951033984,59.39696961966999,0.5210260492953508,1.012120875444908
12423,7.838852929581782,0.5270001324134882,35.55009878761976,0.7130392306972445,2.0177398152884436
12424,62.474226064024606,1.064321041886663,0.0,0.0,0.0
12425,14.685976941632408,0.6802562659531224,0.0,0.0,0.0
12426,11.490219434096032,0.5915373895678633,0.0,0.0,0.0
12427,17.504324559364463,0.6571010672563554,193.04015126392747,1.1062472851801002,1.0938920406278898
12428,43.42766763742172,1.6047003674249587,37.50595190861617,1.1766573147801151,0.9117564925390669
12429,35.84802256740429,0.9271699522819477,56.36783953047458,0.4763479396941514,1.3220364586833107
12430,14.033241574593843,0.6020501455558981,0.0,0.0,0.0
12431,50.33543798253851,1.8233401299272518,23.38450694017654,0.9860936661520227,2.0312176011610648
12432,75.6796474737069,1.615513928188046,63.33508769499995,1.9792214904687484,0.508725856330661
12433,27.0369316523465,0.8489549684607827,105.58156404726475,1.7121334710367258,1.5706499256619557
12434,8.336415331029793,0.5170575415579052,0.0,0.0,0.6505390661372668
12435,118.22086735838245,0.5435518538449158,0.0,0.0,0.6930133644173586
12436,18.84557161731459,0.5923835403568367,0.0,0.0,0.0
12437,18.247716430729014,0.7333861606522332,19.356751368176734,1.0219402896242376,2.0654115154015145
12438,40.54791789245686,1.3670110096705275,0.0,0.0,0.6160242784335012
12441,4.004083143265363,0.25378804134784777,0.0,0.0,0.0
12442,8.012192791822558,0.5587952661970865,0.0,0.0,0.0
12444,36.38456452930298,1.279339632552717,9.03234926989282,0.2424791750306797,1.518260623801286
12445,16.22621335986927,0.48654312923146237,0.0,0.0,0.0
12446,6.119333243775087,0.34799811923973617,0.0,0.0,0.0
12447,7.176101973805942,0.3915688709499769,0.0,0.0,0.0
12448,19.12305152907218,0.9360488010670551,0.0,0.0,0.0
12449,17.994325824835112,0.845013813262272,16.165807537309522,0.2975302000731814,1.3633516248563968
12450,18.193495698031363,0.735536514980043,0.0,0.0,0.6927056255840527
12451,21.135579050968854,0.8280646807314879,63.53148825582476,0.8171252508787751,1.3402382202909422
12452,16.023037669155816,0.8186980716757505,0.0,0.0,0.0
12453,5.037722056802528,0.3063571093389931,0.0,0.0,0.0
12454,104.4952025875328,0.4442395117287427,0.0,0.0,0.0
12455,23.523037711380642,0.8582057328037496,38.880586415330725,0.8796512763649484,1.016502402180111
12456,34.238720340309676,1.3454216364895473,26.16295090390226,0.25036316654451923,1.0835009463549823
12457,46.29048069629005,1.2144437076247268,58.478771076918726,2.076169387346227,0.9216955209347144
12458,18.02832329094384,0.7231119749375827,0.0,0.0,0.6908950307633351
12461,32.83688746905623,1.3899127580990809,0.0,0.0,0.5532293715438987
12462,21.327398878292733,1.1115583776377993,0.0,0.0,0.6530436960859887
12463,7.328468719731287,0.45231406158456916,51.11751167652823,0.8244759947827134,1.3837696419188468
12464,26.566101335118464,0.635631317782629,33.10445229730832,0.7828755610849941,1.4268449939702639
12465,6.353031668294546,0.4023127344882626,0.0,0.0,0.6753289812603942
12468,11.894366717135764,0.6195492162885641,0.0,0.0,0.6128578872179969
12471,76.19169714190105,1.767962685993754,14.616695360143192,1.2008050012582225,2.2966238650048663
12472,15.530018825041692,0.801063339123833,26.867576494106544,0.482651074744429,1.819622555550439
12473,53.242991326316854,2.2710953378327634,34.7598906787694,0.8635997684166311,1.2830443308585822
12474,10.212934432582509,0.5870942908373182,14.946719097002722,0.8385948008219348,2.0593209465397084
12475,10.97910594272536,0.5463902982362147,0.0,0.0,0.0
12476,26.005650763997817,0.8889294714837834,26.218949889980973,0.7688841609965095,1.8649102724229203
12477,48.76364839072834,1.1066098514205653,50.122849081032896,0.9047445682496913,1.5671245801311071
12478,20.812875568850277,1.1002562746569111,0.0,0.0,0.0
12479,9.067401152254927,0.5331741952198459,0.0,0.0,0.0
12480,28.908123428200177,1.3565974859880081,30.072135496724094,0.29386451625463283,1.354803287680078
12481,20.611551737305664,0.7992228333968268,38.40572873934304,1.019621116973709,1.8511418684326026
12483,31.40725948847776,0.9479128450272566,40.16928464102178,0.8870189037449605,1.8783646678368542
12484,17.15008436296153,1.3065378732252733,64.65833279632254,1.0740586843242947,1.3736448871388247
12488,16.826931830099472,0.7126432250592695,4.949747468305833,0.15229992210171792,1.0263154529949876
12489,8.673208227200645,0.3884337724539745,0.0,0.0,0.0
12490,17.133910877765565,0.7747992619049274,34.590461112855955,0.9698260125099801,1.9513381293169858
12491,9.367493712916941,0.5290070298345796,0.0,0.0,0.0
12492,5.372805280200221,0.40825236732648607,0.0,0.0,0.692361858920449
12493,5.7762227955256185,0.2929794381462711,0.0,0.0,0.690547825594092
12494,7.523139437715911,0.46487580186511934,44.94737663831635,0.7794342769650234,1.6639096840147098
12497,44.84968852109857,0.6019515284204583,0.0,0.0,0.0
12498,6.960856110175046,0.3965808534407383,25.45584412271571,1.414213562373095,0.667635085930985
12500,96.51899053152205,1.3827870653110854,30.52521726194408,0.9943067512033902,1.6594022326750697
12501,11.642558487285982,0.7996446994803199,0.0,0.0,0.0
12502,29.728509806771058,1.1735347747357845,25.578311124857326,0.48034387088933944,1.5766972076737849
12504,46.544862617813266,0.8690047994198101,0.0,0.0,0.0
12506,2.086586656124731,0.6529454842295077,0.0,0.0,0.0
12507,54.5300895356124,0.877623470273726,86.2670273047588,1.052036918350717,0.642310513047302
12508,4.446343368666961,0.7703258905717737,0.0,0.0,0.0
12509,18.9161684431977,0.7502163121948097,0.0,0.0,0.0
12510,32.124828805109225,1.0789250135548658,0.0,0.0,0.6165723061653114
12512,2.8716329271773575,0.7073499929292919,0.0,0.0,0.0
12513,9.986948600695868,0.5708785069564347,0.0,0.0,0.0
12514,10.635650297696987,0.5329948168211484,0.0,0.0,0.0
12515,22.111873695671594,0.9220484209818752,0.0,0.0,0.0
12516,32.54597290933833,0.6449364325128399,0.0,0.0,0.6869721542479974
12517,8.341167975955502,0.9464814791082778,27.676705006196094,0.6919176251549024,1.3562069323015173
12518,8.975297314683546,0.5410774844647793,6.48074069840786,0.2400274332743652,1.590641278130918
12519,10.909873683542338,0.576158098532338,0.0,0.0,0.0
12520,11.726679982218656,0.6766436712007301,23.7679756535273,0.49260053167932233,1.2633233014735223
12521,8.921051867890215,0.5653014457374403,0.0,0.0,0.0
12522,4.292248827829067,0.2672633143106518,0.0,0.0,0.0
12523,5.421290511365846,0.32107857110398524,31.83568926709631,1.0336262749057243,2.091496307076989
12524,33.07600885140862,1.061801734081227,29.099991818031906,0.6345792608293562,1.7508634837599983
12526,8.519842518452757,0.4594267455608477,9.192388155425117,0.19768576678333585,1.0618209513404184
12527,13.665484131048844,0.7053962156487601,129.4005409571382,1.0650250284538123,1.040167769213819
12528,12.022408286335333,0.572057410649632,38.161498922343185,0.6318128960652846,1.757822861400873
12530,19.07785642520893,0.7574767933583929,24.576411454889016,0.26713490711835886,1.3852570468978
12531,6.801954736345584,0.9234405887068753,0.0,0.0,0.0
12532,9.539831562978458,0.43631851187049514,0.0,0.0,0.0
12534,13.107948691309758,0.758185761354886,0.0,0.0,0.0
12535,8.924090775398799,0.4235626249229555,0.0,0.0,0.6924601943860365
12536,362.18342853366886,7.501281547782153,10.606601717798213,1.4142135623730951,0.0
12538,7.189807997966221,0.41485360065198695,0.0,0.0,0.0
12539,17.993077023812585,0.8821482176050061,118.93835938557979,1.151016381150772,0.9317700828166025
12540,29.064644578260108,1.0367650212539725,12.805597734324367,0.613441807632305,2.2371349549584583
12541,12.460669363861442,0.6603832191043386,25.45584412271571,0.2036467529817257,1.0600769189041577
12544,10.293882927787461,0.5247753571987168,0.0,0.0,0.0
